Id,SalePrice
2734,140636.4685671542
2735,131079.1861978082
2736,131783.46567531666
2737,119642.93082866579
2738,136156.81288705854
2739,158619.86207975948
2740,139698.308989389
2741,138812.17884934603
2742,153476.5631349894
2743,150786.62710645385
2744,162779.55644077697
2745,141442.10340876816
2746,137894.1654737824
2747,145684.5334282746
2748,127787.4744726791
2749,132092.5721352079
2750,124132.61127597313
2751,139967.94208546818
2752,208455.1991530754
2753,143402.71730237687
2754,236054.31344954678
2755,138216.43785850116
2756,103985.21834735225
2757,76360.31071780529
2758,100345.67252896076
2759,162890.23119152887
2760,119523.74354687457
2761,138664.76449415914
2762,141339.82844391803
2763,187142.99218329648
2764,148302.9726044662
2765,305482.30407726753
2766,128240.46510103141
2767,88271.70446283827
2768,128580.56993538814
2769,130060.9699422229
2770,139639.50640885887
2771,107107.73957227873
2772,109266.97408332868
2773,160993.1962601133
2774,139642.11999830295
2775,112136.26040532884
2776,145077.58302435887
2777,148028.1925718396
2778,108368.3389263715
2779,120874.63708826632
2780,99898.05575467367
2781,98821.58358870761
2782,101816.1265377864
2783,96120.52081032687
2784,123308.50647815611
2785,140348.5578627861
2786,77582.53121247365
2787,128393.44019061774
2788,76803.03817061063
2789,164829.93065973537
2790,97775.22670380838
2791,110182.93826456017
2792,52948.98330474762
2793,147319.4892446492
2794,97565.14828138868
2795,117653.1401048046
2796,101241.19655142294
2797,202925.69975457835
2798,108612.95008930101
2799,112615.17176602068
2800,72973.10320396538
2801,112827.7193620665
2802,124276.82940866047
2803,163677.7968759712
2804,127736.44438484118
2805,99934.21642939764
2806,85120.84198469314
2807,160626.55115226324
2808,146044.4939499096
2809,127381.34245965513
2810,123444.5817751787
2811,156663.77558951898
2812,168861.77514496545
2813,159314.3563798293
2814,160049.5407854626
2815,99576.00403628706
2816,229322.796334181
2817,159709.8162024452
2818,135661.1945359987
2819,165433.74428829094
2820,130929.85427861584
2821,106111.65047961535
2822,194218.31763819326
2823,353165.1947372675
2824,164325.08202610866
2825,146894.95711453274
2826,130790.90061890594
2827,135495.5516238728
2828,212379.25308171884
2829,222660.99806398328
2830,220418.21022800362
2831,171308.58131079
2832,235897.9645893247
2833,296672.3423453429
2834,220451.59297021938
2835,221432.997918069
2836,188412.72239404047
2837,159321.99446229852
2838,150859.5107659988
2839,172297.95659466647
2840,200972.8725890653
2841,200665.72630367102
2842,230743.5852574296
2843,148426.35354278793
2844,176245.47017106897
2845,129995.383951743
2846,205965.74668018337
2847,210866.34707398247
2848,213285.4975395008
2849,196425.49189825577
2850,278948.1280849944
2851,214094.604920173
2852,236941.36022315847
2853,234027.37353904208
2854,141866.2303563091
2855,201416.731533942
2856,199271.96019569703
2857,187546.35667728627
2858,205284.70050784748
2859,101957.10747833716
2860,130190.53877598184
2861,119363.94312058279
2862,183643.07261298056
2863,128808.91861637212
2864,235264.9403204709
2865,139341.41630699197
2866,141012.6398136426
2867,101050.90162149182
2868,96323.96765369494
2869,93114.23008979097
2870,115500.98798366045
2871,81343.59278959956
2872,58082.29454769051
2873,94791.9698175503
2874,136078.3259339302
2875,108900.79044363089
2876,164832.61469165317
2877,143572.79192131702
2878,161183.8868147363
2879,130576.6031603742
2880,102871.26658040733
2881,151598.32891377603
2882,170278.2343499491
2883,189116.8941131413
2884,204666.217819869
2885,186401.76174361253
2886,236774.82327206386
2887,100686.15502105535
2888,147417.8733003296
2889,66868.82628278197
2890,87157.42734227491
2891,134350.09167890524
2892,46869.2644633004
2893,69422.89917746949
2894,57642.50714975046
2895,318302.3075957658
2896,268777.5500981982
2897,206762.62784191786
2898,151635.3830677503
2899,206183.88164166553
2900,156497.21936805276
2901,209266.72823820607
2902,177116.80114377712
2903,320567.21129093075
2904,334874.0326234243
2905,80058.98252835538
2906,198046.7571127912
2907,110612.74464775236
2908,133897.30657487383
2909,153306.19649234717
2910,81755.5675705681
2911,82357.66117148369
2912,149462.37257790292
2913,80824.24141538236
2914,79591.46028930004
2915,88573.08687967215
2916,82717.89525729307
2917,164231.33633800666
2918,117900.9861182755
2919,228061.41208755889
